,name,city,latitude,longitude,zipcode,ethnicity,price,rating
0,Little Bangkok,Atlanta,33.81593,-84.35219,30324,chinese,$$,4.0
1,Bao Bun Hibachi,Atlanta,33.80116,-84.4147,30318,chinese,$,4.5
2,Urban Wu,Atlanta,33.84671,-84.374065,30305,chinese,$$,4.0
3,Food Terminal,Atlanta,33.778829,-84.410034,30318,chinese,$$,4.5
4,Hibachi Buffet,Atlanta,33.841328,-84.327574,30329,chinese,$,4.5
5,Hsu's Atlanta,Atlanta,33.7595475225047,-84.3862326588608,30303,chinese,$$,4.0
6,Kong's Kitchen,Atlanta,33.7976904,-84.3687105,30324,chinese,N/A,3.0
7,Nova Sushi Bar & Asian Bistro,Atlanta,33.85299,-84.35853,30319,chinese,$$,4.0
8,Hai,Atlanta,33.792031,-84.286616,30033,chinese,$$,4.0
9,Lucky Thai,Atlanta,33.82799,-84.32658,30329,chinese,$$,4.5
10,Jia,Atlanta,33.772372216316,-84.3658345460327,30308,chinese,$$,3.0
11,Gu’s Kitchen,Atlanta,33.88443,-84.28765,30341,chinese,$$,4.0
12,Sho Spicy,Atlanta,33.88946,-84.38167,30342,chinese,N/A,4.5
13,Su's Chinese Cuisine,Atlanta,33.7963896243025,-84.371042422091,30324,chinese,$$,3.0
14,Grand China Restaurant,Atlanta,33.8362756,-84.3817358,30305,chinese,$$,4.0
15,Hot Melody 煮烤官,Atlanta,33.8963309644377,-84.2811899999284,30340,chinese,N/A,4.0
16,Fortune Cookie,Atlanta,33.8265773256013,-84.33346297055229,30329,chinese,$$,3.5
17,J-Bistro,Atlanta,33.908047,-84.288187,30360,chinese,N/A,4.5
18,Chai Peking,Atlanta,33.815615,-84.313734,30329,chinese,$$,4.0
19,La Mei Zi,Atlanta,33.8927899012153,-84.2862031236291,30340,chinese,$$,4.5
20,Mamak,Atlanta,33.8934542170406,-84.2847600951791,30340,chinese,$$,4.0
21,Canton Buddha,Atlanta,33.8343211937348,-84.3836943412782,30305,chinese,$$,3.0
22,Gu's Dumplings,Atlanta,33.7567055924841,-84.3641988024076,30307,chinese,$$,3.5
23,LanZhou Ramen,Atlanta,33.8948178851,-84.2821337016,30340,chinese,$,4.0
24,Malaya,Atlanta,33.81025,-84.4161,30318,chinese,$$,3.5
25,The Orient,Atlanta,33.9055465,-84.4632755,30339,chinese,N/A,4.0
26,Tin Drum Asian Kitchen - Lindbergh Plaza,Atlanta,33.82569086,-84.36484507,30324,chinese,$,3.0
27,Chong Qing Hot Pot,Atlanta,33.890609,-84.299608,30341,chinese,$,4.5
28,Good Harvest,Atlanta,33.892644,-84.284999,30340,chinese,N/A,4.0
29,China Breeze,Atlanta,33.7528351,-84.3910083,30303,chinese,N/A,3.5
30,Hot Duck,Atlanta,33.907889,-84.288139,30341,chinese,N/A,1.0
31,Chico and Chang,Atlanta,33.74066,-84.35842,30316,chinese,$$,3.5
32,Chin Chin - Howell Mill,Atlanta,33.8012432677404,-84.4134847458484,30318,chinese,$$,3.5
33,Phoenix and Dragon Chinese,Atlanta,33.8779296875,-84.3814468383789,30342,chinese,$$,1.5
34,J's Mini Hotpot Deluxe,Atlanta,33.8847048,-84.2879274,30341,chinese,$$,4.0
35,Golden Buddha Restaurant,Atlanta,33.81021,-84.30851,30033,chinese,$$,3.5
36,BBQ Corner 2,Atlanta,33.8925134890166,-84.2849092656067,30340,chinese,$$,4.0
37,90 Kabob,Atlanta,33.8840478355957,-84.2873537912965,30341,chinese,$$,4.0
38,Hop Shing,Atlanta,33.8624265,-84.2881105,30345,chinese,$,4.0
39,Panda Express,Atlanta,33.774016,-84.398895,30332,chinese,$,3.5
40,Man Chun Hong,Atlanta,33.9128292562414,-84.2619975283742,30340,chinese,$$,4.0
41,Hans,Atlanta,33.777105,-84.474263,30318,chinese,$,4.0
42,Yummy Spicy,Atlanta,33.89376,-84.28437,30340,chinese,$$,4.0
43,Spicy GaGa Duck,Atlanta,33.89155,-84.28574,30340,chinese,$,4.0
44,Rice Mac,Atlanta,33.7909075146705,-84.3074947061871,30033,chinese,$$,3.5
45,Chin Chin Chinese & Sushi Restaurant,Atlanta,33.856337511476,-84.3437239876842,30319,chinese,$$,3.0
46,Tin Drum Asian Kitchen - Georgia Tech,Atlanta,33.7767118,-84.3897976,30308,chinese,$,3.0
47,Harmony Vegetarian Restaurant,Atlanta,33.884632,-84.287716,30341,chinese,$$,4.0
48,Saigon Cafe,Atlanta,33.791335,-84.30575,30033,chinese,$$,3.5
49,Lucky Buddha,Atlanta,33.7816549,-84.4045299,30318,chinese,$,2.0
50,Pagoda Chinese Restaurant,Atlanta,33.806839,-84.3668976,30324,chinese,$,2.5
51,Bismillah Grill And Chinese,Atlanta,33.86741,-84.30077,30341,chinese,$$,4.0
52,Canton House,Atlanta,33.882523,-84.289367,30341,chinese,$$,3.5
53,Hong Kong City,Atlanta,33.8584595,-84.3096619,30345,chinese,$,3.5
54,Pyng Ho,Atlanta,33.7925301,-84.3055344,30033,chinese,$$,3.0
55,Bo Bo Garden,Atlanta,33.8937250070495,-84.2831826210022,30340,chinese,$$,3.5
56,China Kitchen,Atlanta,33.8933077021359,-84.2857074910156,30340,chinese,$,4.0
57,Tin Drum Asian Kitchen - The Village at Druid Hills,Atlanta,33.82847419,-84.32893917,30329,chinese,$,3.0
58,Dim Sum Heaven,Atlanta,33.89378,-84.282927,30340,chinese,$,3.5
59,China Garden,Atlanta,33.7992432,-84.3708551,30324,chinese,$,2.5
60,Crazy Skewers,Atlanta,33.908005,-84.288075,30360,chinese,N/A,4.0
61,China Chef Cafe,Atlanta,33.71406,-84.345428,30316,chinese,$,5.0
62,Chinatown Food Court,Atlanta,33.8906524779475,-84.2997586727142,30341,chinese,$$,4.5
63,New Dragon Chinese & Thai,Atlanta,33.8109817504883,-84.4257431030273,30318,chinese,$,3.0
64,Orient Express of Vinings,Atlanta,33.8661673,-84.4681176,30339,chinese,$$,3.5
65,China Hot Pot,Atlanta,33.8913696896177,-84.2857840284705,30340,chinese,$$,4.0
66,East Wave Asian Fusion,Atlanta,33.756351,-84.389144,30303,chinese,$,3.5
67,Ginseng Cafe,Atlanta,33.7556929,-84.3896874,30303,chinese,$,4.0
68,China King Restaurant,Atlanta,33.721919,-84.348036,30316,chinese,$,3.5
69,New Lan Zhou Noodle,Atlanta,33.8906958073146,-84.2997064938153,30341,chinese,$,4.0
70,Northern China Eatery,Atlanta,33.89256,-84.2838,30340,chinese,$$,4.0
71,Kochi Maru,Atlanta,33.9087861,-84.2655288,30340,chinese,$$,3.5
72,Farmers Basket,Atlanta,33.8798003473078,-84.4674792233425,30339,chinese,$,4.0
73,Yumm Teriyaki,Atlanta,33.75237,-84.39222,30303,chinese,$,2.5
74,Chinese Dhaba,Atlanta,33.798204,-84.28088,30033,chinese,$,3.5
75,Lucky China,Atlanta,33.7707005484061,-84.3721553846557,30308,chinese,$,3.0
76,Fan T'Asia,Atlanta,33.887265,-84.470586,30339,chinese,N/A,3.5
77,Hong Kong BBQ,Atlanta,33.8907484,-84.3001492,30341,chinese,$,4.0
78,P.F. Chang's,Atlanta,33.8811404,-84.4686149955123,30339,chinese,$$,2.5
79,China Cafeteria,Atlanta,33.738883972168,-84.4346160888672,30310,chinese,$,3.0
80,Hua Mei,Atlanta,33.8906359003,-84.2996164512,30341,chinese,N/A,4.5
81,Chinatown Food Court,Atlanta,33.890573,-84.3000811,30341,chinese,N/A,5.0
82,Chin Chin II Chinese Restaurant,Atlanta,33.7729192,-84.3640217,30308,chinese,$$,3.0
83,Tin Drum Asian Kitchen - Sandy Springs,Atlanta,33.914944,-84.380185,30328,chinese,$,3.5
84,Oriental Pearl Restaurant,Atlanta,33.891081,-84.2997658,30341,chinese,$$,3.5
85,China Feng,Atlanta,33.8369157982269,-84.3361180245493,30329,chinese,$$,3.0
86,China Breeze,Atlanta,33.7573154005177,-84.3949866172088,30303,chinese,$,3.5
87,Best BBQ,Atlanta,33.888078,-84.288642,30341,chinese,$,3.5
88,King Skewer,Atlanta,33.8932741413912,-84.2858273164222,30340,chinese,N/A,3.5
89,Yen Jing,Atlanta,33.8973584638298,-84.2814016342163,30340,chinese,$$,3.5
90,Han’s Express,Atlanta,33.72202,-84.46539,30311,chinese,$,3.5
91,Hong Kong Bakery,Atlanta,33.8937068014153,-84.2853449596634,30340,chinese,$,4.0
92,China Kitchen,Atlanta,33.8907484,-84.3001492,30341,chinese,$,4.0
93,Ming's Bar B Que,Atlanta,33.8930899852978,-84.286122532639,30340,chinese,$,3.5
94,China Buffet,Atlanta,33.7936351,-84.274095,30033,chinese,$,3.0
95,Hong Kong City,Atlanta,33.73805,-84.41436,30310,chinese,$,3.0
96,C & C Hot Wings,Atlanta,33.7140535466449,-84.3456674062528,30316,chinese,$,3.5
97,Mint Chinese & Thai,Atlanta,33.8673959,-84.3093251,30341,chinese,$$,3.5
98,Wokdragon,Atlanta,33.8455044040459,-84.3610376081817,30326,chinese,$,3.5
99,Beijing Kabobs,Atlanta,33.891368,-84.285734,30340,chinese,$,3.5
100,USA Deli,Atlanta,33.74775,-84.3499,30316,chinese,$,4.0
101,Lucky China 8,Atlanta,33.763678,-84.411428,30314,chinese,N/A,1.5
102,Wonder Wok,Atlanta,33.7384051,-84.2805128,30032,chinese,$,3.5
103,China Moon Restaurant,Atlanta,33.864997,-84.470202,30339,chinese,$$,3.5
104,China Dragon,Atlanta,33.7741233,-84.3611591680708,30306,chinese,$,3.0
105,White Elephant,Atlanta,33.76198,-84.35854,30307,chinese,N/A,4.5
106,Chef Chen,Atlanta,33.83164,-84.49349,30080,chinese,$,3.5
107,Best Cajun Asian,Atlanta,33.755529,-84.3896734,30303,chinese,$,3.5
108,Lucky 101,Atlanta,33.756209,-84.390693,30303,chinese,$$$,1.0
109,Hunan Dragon 3,Atlanta,33.789815,-84.307892,30030,chinese,$,3.0
110,First Wok,Atlanta,33.843848,-84.328388,30329,chinese,$,3.0
111,Panda Express,Atlanta,33.75273517,-84.38493117,30302,chinese,N/A,3.0
112,China Taste,Atlanta,33.8652613601996,-84.4925508680838,30303,chinese,$,3.5
113,House of Chan,Atlanta,33.8916682451963,-84.4769507646561,30080,chinese,$$,4.0
114,China Wok,Atlanta,33.8944375045371,-84.330271111084,30319,chinese,$,3.0
115,Good Luck Gourmet,Atlanta,33.909176,-84.26888,30340,chinese,$$,3.5
116,Orient At Vinings,Atlanta,33.85978,-84.45559,30339,chinese,$$,3.5
117,Oriental Delight,Atlanta,33.809639,-84.39138,30309,chinese,$,2.0
118,Chopsticks,Atlanta,33.8142967224121,-84.3344268798828,30329,chinese,$,2.0
119,Saigon Cafe - Cumberland,Atlanta,33.8870397386265,-84.4755952779047,30080,chinese,$$,3.5
120,Taste Of Asia,Atlanta,33.762725,-84.385839,30303,chinese,$,2.5
121,Panda Express,Atlanta,33.9081651717424,-84.3787731975317,30358,chinese,$,2.5
122,Dragon Express,Atlanta,33.862099,-84.339229,30319,chinese,$,3.0
123,Ocean Garden,Atlanta,33.8907009,-84.3002039,30366,chinese,$,3.0
124,T1 Bento,Atlanta,33.907766,-84.289732,30341,chinese,$,4.0
125,Tin Drum Asian Kitchen - Akers Mill Square,Atlanta,33.88280418,-84.46203338,30339,chinese,$,2.5
126,Dragon Palace,Atlanta,33.8373641967773,-84.3099136352539,30329,chinese,$,2.0
127,Great Wall Chinese Restaurant,Atlanta,33.905009,-84.465094,30067,chinese,N/A,3.5
128,Wok & Roll Chinese Restaurant,Atlanta,33.8884786472214,-84.3825270458406,30342,chinese,N/A,3.0
129,Wok N Roll,Atlanta,33.9106434777813,-84.3799874098872,30342,chinese,$$,2.5
130,Family Cafe,Atlanta,33.7944699,-84.26398,30079,chinese,$,3.0
131,China Sun Express,Atlanta,33.882363,-84.4664829,30339,chinese,N/A,1.5
132,Panda Express,Atlanta,33.846089,-84.254974,30084,chinese,$,3.0
133,Chin Chin,Atlanta,33.88414,-84.47384,30339,chinese,$$,3.0
134,Beijing House,Atlanta,33.907932,-84.287668,30341,chinese,$,3.5
135,Hong Kong Chinese Restaurant,Atlanta,33.8101626,-84.2722783,30033,chinese,$,2.5
136,Da San Yuan,Atlanta,33.8908434,-84.3000396,30341,chinese,N/A,3.0
137,Buffalo China,Atlanta,33.74143,-84.3496,30316,chinese,$,3.0
138,Chicken World,Atlanta,33.8931694,-84.2853699,30340,chinese,$,2.5
139,Top One Gourmet,Atlanta,33.890609,-84.299608,30341,chinese,$,3.5
140,Mandarin Express,Atlanta,33.88108,-84.470102,30339,chinese,$,2.0
141,Food Square,Atlanta,33.863718,-84.308082,30345,chinese,N/A,1.0
142,Panda Express,Atlanta,33.883518,-84.475148,30080,chinese,$,2.5
143,China Express,Atlanta,33.73285811514213,-84.28290030768193,30032,chinese,N/A,2.0
144,Lucky China Restaurant,Atlanta,33.8104286193848,-84.2707061767578,30033,chinese,$$,2.5
145,Mandarin Express Airport II,Atlanta,33.879734,-84.467499,30303,chinese,$,1.5
146,China Station,Atlanta,33.904705,-84.484545,30067,chinese,N/A,1.5
147,Panda House,Atlanta,33.910486,-84.266047,30340,chinese,N/A,2.0
148,Panda Express,Atlanta,33.90055,-84.47798,30067,chinese,$,3.0
149,Le Colonial - Atlanta,Atlanta,33.837408,-84.380267,30305,french,N/A,4.5
150,Nikolai's Roof,Atlanta,33.76157,-84.38336,30303,french,$$$,4.0
151,Tiny Lou's,Atlanta,33.77336,-84.36135,30306,french,$$,4.0
152,Bistro Niko,Atlanta,33.8466138235112,-84.3686171240814,30326,french,$$,4.0
153,Cooks & Soldiers,Atlanta,33.7860044228728,-84.4113549197128,30318,french,$$,4.5
154,Bread & Butterfly,Atlanta,33.7624231212812,-84.3580997362733,30307,french,$$,4.0
155,Atmosphere Bistro,Atlanta,33.79885,-84.36855,30324,french,$$$,4.0
156,Anis Cafe & Bistro,Atlanta,33.8357638,-84.376597,30305,french,$$$,4.0
157,Babette's Cafe,Atlanta,33.7700112,-84.352256,30307,french,$$,4.0
158,Le Bilboquet,Atlanta,33.837729,-84.380301,30305,french,$$$,3.5
159,Petite Violette,Atlanta,33.84348,-84.31538,30329,french,$$$,3.5
160,By George,Atlanta,33.756947,-84.387816,30303,french,N/A,3.5
161,Paris Bistro,Atlanta,33.791717,-84.394655,30363,french,$,3.5
162,Petit Chou,Atlanta,33.7468297,-84.3658198,30312,french,$$,4.5
163,Cafe Lapin,Atlanta,33.8190064384197,-84.3869660513122,30305,french,$$,3.5
164,Café Vendôme,Atlanta,33.889693,-84.38058,30342,french,$$,4.0
165,Cafe Alsace,Atlanta,33.7755000018751,-84.2953847374044,30030,french,$$,4.0
166,The Brasserie at Bazati,Atlanta,33.7704638695929,-84.361970834434,30306,french,N/A,3.5
167,Bazati,Atlanta,33.7703514430957,-84.3623656177145,30306,french,N/A,3.5
168,285 Colonial Kitchen,Atlanta,33.905818,-84.379203,30342,french,N/A,4.5
169,F & B Atlanta,Atlanta,33.8547,-84.35859,30326,french,$$$,3.5
170,Le Lapin,Atlanta,33.817,-84.37502,30305,french,$$,3.0
171,ATL Fried Chicken,Atlanta,33.75237,-84.39222,30303,french,N/A,2.0
172,Cafe Mims,Atlanta,33.77258,-84.3844699,30308,french,$$,3.5
173,Cafe Agora,Atlanta,33.839617,-84.377384,30305,greek,$$,4.0
174,Mediterranean Grill,Atlanta,33.78137,-84.36835,30308,greek,$,4.0
175,Pita Mediterranean Street Food,Atlanta,33.782891,-84.380213,30309,greek,$,4.0
176,Grecian Gyro,Atlanta,33.80084,-84.40836,30318,greek,N/A,4.0
177,Zoes Kitchen,Atlanta,33.827338368972,-84.3317817202377,30329,greek,$,4.0
178,Kyma,Atlanta,33.8398132324219,-84.3690795898438,30305,greek,$$$,4.0
179,The Sivas,Atlanta,33.7761595298754,-84.3831407132901,30308,greek,$$,3.5
180,Taverna Plaka,Atlanta,33.8149,-84.353754,30324,greek,$$,3.5
181,Hovan Mediterranean Gourmet,Atlanta,33.8923732572431,-84.3255778261672,30319,greek,$,4.5
182,Mr Everything Cafe,Atlanta,33.75496,-84.41703,30314,greek,$$,3.5
183,Kafenio Avondale,Atlanta,33.775456,-84.278768,30030,greek,$$,4.5
184,Nick's Food To Go,Atlanta,33.7476257271798,-84.3797329408783,30312,greek,$$,4.5
185,Santorini,Atlanta,33.8807146582033,-84.3803814520122,30342,greek,$$,4.0
186,Zoes Kitchen,Atlanta,33.7888588414924,-84.3269670009613,30307,greek,$,3.5
187,Zoes Kitchen,Atlanta,33.8187960777596,-84.3878383142811,30305,greek,$,3.5
188,Zeus Greek Street Food,Atlanta,33.901915,-84.454731,30339,greek,$$,4.0
189,Ali Baba,Atlanta,33.76357,-84.35035,30303,greek,$,4.0
190,Yalla,Atlanta,33.7568696426793,-84.3639634269837,30307,greek,$$,4.0
191,Midtown Diner,Atlanta,33.771619,-84.385129,30308,greek,N/A,3.0
192,Gyro Bros,Atlanta,33.7780006367365,-84.38463841933844,30308,greek,$,3.5
193,Mediterranean Grill,Atlanta,33.790722,-84.305121,30033,greek,$,3.5
194,Chris' Pizza,Atlanta,33.8157942982314,-84.3124202082123,30329,greek,$$,3.5
195,Zoes Kitchen,Atlanta,33.8557134,-84.3822648,30342,greek,$,3.0
196,Gyro Bros,Atlanta,33.77719,-84.3901,30308,greek,$,3.0
197,Athens Pizza,Atlanta,33.7919674326674,-84.3053645037048,30033,greek,$$,3.5
198,Gyro Bros,Atlanta,33.91474,-84.37877,30328,greek,$,3.5
199,Cafe Delight,Atlanta,33.753601,-84.390145,30303,greek,$,3.5
200,Zoes Kitchen,Atlanta,33.881278245625,-84.463215014066,30339,greek,$$,3.0
201,Zoes Kitchen,Atlanta,33.794629,-84.287657,30033,greek,$,3.0
202,Zoes Kitchen,Atlanta,33.914693,-84.379606,30328,greek,$,3.5
203,Zoes Kitchen,Atlanta,33.884799,-84.315664,30341,greek,$$,2.5
204,Tabla,Atlanta,33.7844012883052,-84.3851486871719,30309,indian,$$,4.0
205,Jai Ho Indian Kitchen & Bar,Atlanta,33.79224,-84.36935,30324,indian,$$,4.5
206,Masti fun Indian Street Food,Atlanta,33.8145792129066,-84.310634758197,30329,indian,$$,4.0
207,Aamar Indian Cuisine,Atlanta,33.757311,-84.389912,30303,indian,$$,4.5
208,Blue India,Atlanta,33.7797200205361,-84.3835182227681,30309,indian,$$,4.0
209,Baraka Shawarma,Atlanta,33.7563422479846,-84.390687742543,30303,indian,$$,4.5
210,NaanStop,Atlanta,33.79268,-84.39701,30363,indian,N/A,3.5
211,Touch,Atlanta,33.7859348008621,-84.4009537249804,30318,indian,$,3.5
212,Curry Up Now,Atlanta,33.79345,-84.28371,30033,indian,$$,4.5
213,Botiwalla,Atlanta,33.772869,-84.366016,30308,indian,$$,4.0
214,Curry Up Now,Atlanta,33.74631,-84.35789,30316,indian,N/A,4.5
215,Himalayan Spice,Atlanta,33.8382387014427,-84.3108878365105,30329,indian,$$,4.0
216,Bismillah Cafe,Atlanta,33.86071,-84.30943,30345,indian,$,4.5
217,NaanStop,Atlanta,33.847993,-84.374005,30305,indian,$,3.5
218,Purnima Bangladeshi Cuisine,Atlanta,33.877123,-84.293591,30341,indian,$$,4.5
219,Cafe Bombay,Atlanta,33.8283561298043,-84.3268966357462,30329,indian,$$,3.5
220,Zyka,Atlanta,33.797014,-84.283603,30033,indian,$$,4.0
221,Chai Pani,Atlanta,33.7756235145349,-84.3027386162893,30030,indian,$$,4.0
222,Desi Spice Indian Cuisine,Atlanta,33.7790046,-84.3670392,30308,indian,$$,3.5
223,Raduni Indian Cuisine,Atlanta,33.8629646682122,-84.2886509746313,30345,indian,$$,4.0
224,Nukkad Dhaba,Atlanta,33.7991,-84.28127,30033,indian,N/A,5.0
225,Honest,Atlanta,33.7974252,-84.2820432,30033,indian,$,4.0
226,NaanStop,Atlanta,33.7558309,-84.3894655,30303,indian,$,4.0
227,Deshi Street Bangladeshi Restaurant,Atlanta,33.86823,-84.29985,30341,indian,$$,4.5
228,Bhojanic,Atlanta,33.847128,-84.365423,30326,indian,$$,3.5
229,Madras Mantra,Atlanta,33.810483,-84.271319,30033,indian,$$,4.0
230,Chat Patti Indian Vegetarian Restaurant,Atlanta,33.7974252,-84.2820432,30033,indian,$,4.0
231,planet bombay Indian cuisine,Atlanta,33.754116,-84.366978,30312,indian,N/A,3.5
232,Biswas Grocery & Cafe,Atlanta,33.8315901,-84.3423058,30329,indian,N/A,5.0
233,Raju Omlet Center and Blueberrys,Atlanta,33.7963111,-84.2822968,30033,indian,N/A,3.0
234,Ruchi Bangladeshi Cuisine,Atlanta,33.8814762564768,-84.3191466853022,30341,indian,$$,4.5
235,Monsoon Masala kitchen & sweets,Atlanta,33.85851,-84.30971,30345,indian,$$,4.0
236,Spice Root,Atlanta,33.7912455,-84.27415,30033,indian,$$,3.5
237,Thali,Atlanta,33.797758,-84.280866,30033,indian,$$,3.5
238,Chinese Dhaba,Atlanta,33.798204,-84.28088,30033,indian,$,3.5
239,Curry Leaf Indian Grill,Atlanta,33.904836,-84.465435,30067,indian,$$,4.5
240,Niramish Indian Cuisine,Atlanta,33.7648344,-84.3501496,30307,indian,$$,3.5
241,Planet Bombay,Atlanta,33.7666480294766,-84.3489061295986,30307,indian,$$,3.5
242,Vatica Indian Cuisine,Atlanta,33.91578,-84.468866,30067,indian,$,4.0
243,Moon Indian Cuisine,Atlanta,33.8922356,-84.3258938,30319,indian,$$,4.0
244,Bawarchi Biryanis - Decatur,Atlanta,33.7968144191912,-84.281955400707,30033,indian,N/A,3.0
245,Biryani-N-Grill,Atlanta,33.88276,-84.47813,30080,indian,N/A,4.0
246,Haveli Indian Cuisine,Atlanta,33.7607097,-84.3890332,30303,indian,$$,3.0
247,Dabang Indian Kitchen,Atlanta,33.8093338012695,-84.2885055541992,30033,indian,N/A,5.0
248,Gokul Sweets,Atlanta,33.7990303039551,-84.2796325683594,30033,indian,$,3.5
249,Madras Mantra,Atlanta,33.904,-84.48616,30067,indian,$$,4.0
250,Gokul Sweets,Atlanta,33.7975767,-84.2808778,30033,indian,$,3.0
251,Karachi Broast & Grill,Atlanta,33.915795,-84.468902,30067,indian,$$,4.0
252,Mint Leaf Indian Cuisine,Atlanta,33.88242,-84.48737,30080,indian,$$,4.0
253,Swapna Indian Cuisine,Atlanta,33.8879541,-84.472801,30339,indian,$$,3.5
254,Masala Fresh,Atlanta,33.81633,-84.4455,30318,indian,$$,3.0
255,Himalayas Indian Restaurant,Atlanta,33.8907465479642,-84.3023463338614,30341,indian,$$,4.0
256,Lahore Grill,Atlanta,33.9068717,-84.4896327,30060,indian,$,3.5
257,Rajbhog Foods,Atlanta,33.8109265,-84.2770124,30033,indian,N/A,4.0
258,Masala Indian Cuisine,Atlanta,33.7977454,-84.2819609,30033,indian,$$,3.0
259,Hyderabad Xpress,Atlanta,33.8849279,-84.4768679,30080,indian,N/A,4.0
260,Taste of India,Atlanta,33.76016,-84.38702,30303,indian,N/A,2.5
261,Kusum Food,Atlanta,33.7936351,-84.2740451,30033,indian,$,3.5
262,Punjab Grocery,Atlanta,33.906963,-84.488987,30060,indian,$,3.0
263,Grana,Atlanta,33.805648,-84.3666786,30324,italian,N/A,4.0
264,Storico Fresco Alimentari e Ristorante,Atlanta,33.8400192069777,-84.3764044785736,30305,italian,$$,4.0
265,EATaliano Kitchen,Atlanta,33.826192,-84.333298,30329,italian,$$,4.0
266,La Tavola Trattoria,Atlanta,33.7824462,-84.3549399,30306,italian,$$,4.5
267,Pasta Da Pulcinella,Atlanta,33.7853225935674,-84.3860882520676,30309,italian,$$,4.0
268,Amalfi Pizza,Atlanta,33.75947,-84.38693,30303,italian,$$,4.0
269,BoccaLupo,Atlanta,33.7547495778871,-84.3628013134003,30307,italian,$$,4.5
270,KR SteakBar,Atlanta,33.8176633959101,-84.3762013609024,30305,italian,$$$,4.0
271,Nino's Italian Restaurant,Atlanta,33.8098831176758,-84.3597259521484,30324,italian,$$,4.0
272,La Grotta Ristorante Italiano,Atlanta,33.8266215659531,-84.3866370747994,30305,italian,$$$,4.5
273,Gino's NY Pizza Bar,Atlanta,33.80831,-84.36558,30324,italian,$$,3.0
274,a mano,Atlanta,33.76374,-84.36806,30312,italian,$$,4.5
275,Tuscany at Your Table,Atlanta,33.7832145,-84.3546688,30306,italian,$,5.0
276,Campagnolo,Atlanta,33.781391,-84.380943,30309,italian,$$,4.0
277,St. Cecilia,Atlanta,33.8509665625387,-84.3610457396753,30326,italian,$$$,4.0
278,The White Bull,Atlanta,33.775061,-84.295804,30030,italian,$$,4.5
279,Portofino,Atlanta,33.841999,-84.381578,30305,italian,$$,4.0
280,Valenza,Atlanta,33.86063,-84.33006,30319,italian,$$,4.0
281,Nina & Rafi,Atlanta,33.75610332701422,-84.36546923897178,30312,italian,$$,3.5
282,Forza Storico,Atlanta,33.7866185,-84.4121244,30318,italian,N/A,4.0
283,Allora,Atlanta,33.7915899179861,-84.3979020416736,30363,italian,$$,3.5
284,Max's Coal Oven Pizzeria,Atlanta,33.761575384673236,-84.39643139496992,30313,italian,$$,4.0
285,Pricci,Atlanta,33.8372080429177,-84.3728507732757,30305,italian,$$$,4.0
286,Gio's Chicken Amalfitano,Atlanta,33.78489,-84.40566,30318,italian,$$,4.0
287,Lyla Lila,Atlanta,33.77348,-84.38446,30308,italian,N/A,4.5
288,Double Zero,Atlanta,33.7879801,-84.3262274,30307,italian,$$,4.0
289,Formaggio Mio,Atlanta,33.8167641,-84.3349573,30329,italian,$$,4.0
290,Ecco Midtown,Atlanta,33.7789,-84.38604,30308,italian,$$$,4.0
291,Sotto Sotto,Atlanta,33.7630409777845,-84.3577073085197,30307,italian,$$$,4.0
292,Sauce Buckhead,Atlanta,33.841406,-84.379766,30305,italian,N/A,4.0
293,No. 246,Atlanta,33.77550626193,-84.2953127840056,30030,italian,$$,4.0
294,Bellina Alimentari,Atlanta,33.772601,-84.365541,30308,italian,$$,4.0
295,Piubello,Atlanta,33.845612,-84.372903,30305,italian,$$,4.0
296,Fritti,Atlanta,33.762945,-84.357776,30307,italian,$$,4.0
297,Maggiano's Little Italy,Atlanta,33.848339,-84.367416,30326,italian,$$,3.5
298,Ammazza,Atlanta,33.754287,-84.367947,30312,italian,$$,4.0
299,Taverna Buckhead,Atlanta,33.838333,-84.378895,30305,italian,$$,3.5
300,Mirko Pasta,Atlanta,33.87007,-84.38057,30342,italian,$$,4.0
301,Floataway Cafe,Atlanta,33.8062290158985,-84.3438416029251,30306,italian,$$$,3.5
302,DaVinci's Pizzeria,Atlanta,33.78927,-84.38821,30309,italian,$$,3.5
303,Il Bacio Pizzeria & Trattoria,Atlanta,33.824874,-84.3670361,30324,italian,$$,3.5
304,Gio's Sicilian Pizza Shop,Atlanta,33.7850138746063,-84.4056976245704,30318,italian,N/A,4.5
305,Pizza Bella,Atlanta,33.8041632,-84.3364021,30306,italian,$$,4.0
306,Goodfellas Pizza & Wings,Atlanta,33.7714378,-84.3886951,30308,italian,$$,2.5
307,Il Localino,Atlanta,33.766668,-84.352876,30307,italian,$$$,4.0
308,Eats,Atlanta,33.773711,-84.3672046,30308,italian,$,4.0
309,Vinny's New York Pizza,Atlanta,33.7783839848204,-84.3848387480616,30308,italian,$,4.0
310,Baffi Atlanta,Atlanta,33.78127,-84.41377,30318,italian,N/A,4.0
311,Taverna Plaka,Atlanta,33.8149,-84.353754,30324,italian,$$,3.5
312,Osteria 832,Atlanta,33.777239164269,-84.3528109656067,30306,italian,$$,3.5
313,FIGO Pasta,Atlanta,33.811966,-84.426416,30318,italian,$$,3.5
314,Meatballerz,Atlanta,33.88627,-84.265569,30340,italian,N/A,5.0
315,Baraonda Italian Restaurant,Atlanta,33.773842,-84.384963,30308,italian,$$,3.5
316,Babette's Cafe,Atlanta,33.7700112,-84.352256,30307,italian,$$,4.0
